activity_id,action_type,activity_comment,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,source_request_id,source_file,source_json_pointer,source_sha256,retrieved_at_utc,drug_id,chembl_version,target_scope,target_type,target_record_pref_name,target_component_descriptions,target_name_subunit_mentions,assay_description_subunit_mentions,bzd_site_status,assay_detail_aidx,assay_detail_assay_category,assay_detail_assay_cell_type,assay_detail_assay_chembl_id,assay_detail_assay_classifications,assay_detail_assay_group,assay_detail_assay_organism,assay_detail_assay_parameters,assay_detail_assay_strain,assay_detail_assay_subcellular_fraction,assay_detail_assay_tax_id,assay_detail_assay_test_type,assay_detail_assay_tissue,assay_detail_assay_type,assay_detail_assay_type_description,assay_detail_bao_format,assay_detail_bao_label,assay_detail_cell_chembl_id,assay_detail_confidence_description,assay_detail_confidence_score,assay_detail_description,assay_detail_document_chembl_id,assay_detail_relationship_description,assay_detail_relationship_type,assay_detail_src_assay_id,assay_detail_src_id,assay_detail_target_chembl_id,assay_detail_tissue_chembl_id,assay_detail_variant_sequence,assay_detail_source_request_id,assay_detail_source_file,assay_detail_source_json_pointer,assay_detail_source_sha256,assay_detail_retrieved_at_utc,target_detail_target_chembl_id,target_detail_pref_name,target_detail_target_type,target_detail_organism,target_detail_species_group_flag,target_detail_source_request_id,target_detail_source_file,target_detail_source_json_pointer,target_detail_source_sha256,target_detail_retrieved_at_utc,document_detail_abstract,document_detail_authors,document_detail_chembl_release,document_detail_contact,document_detail_doc_type,document_detail_document_chembl_id,document_detail_doi,document_detail_doi_chembl,document_detail_first_page,document_detail_issue,document_detail_journal,document_detail_journal_full_title,document_detail_last_page,document_detail_patent_id,document_detail_pubmed_id,document_detail_src_id,document_detail_title,document_detail_volume,document_detail_year,document_detail_source_request_id,document_detail_source_file,document_detail_source_json_pointer,document_detail_source_sha256,document_detail_retrieved_at_utc,qc_flags,classification,subtype,endpoint_class,endpoint_detail,derived_assay_class,species,species_basis,target_species,assay_species,description_organisms_explicit,species_priority,receptor_composition,composition_source,target_name_composition,target_component_composition,target_components_are_coassembly_evidence,assay_description_composition,assay_subunit_sequence,target_name_subtype,assay_description_subtype,observed_alpha_mentions_for_review_only,bzd_relevance_evidence,classification_reasons,inclusion_reason,exclude_reason,manual_review_required,review_flags,quality_notes,point_comparison_usable,point_comparison_limitations,target_components_used,comparison_group_id,comparison_key_json,target_name_alpha_subunits,target_name_beta_subunits,target_name_gamma_subunits,target_components_alpha_subunits,target_components_beta_subunits,target_components_gamma_subunits,assay_description_alpha_subunits,assay_description_beta_subunits,assay_description_gamma_subunits,classification_source_run,classification_rule_version,source_processed_line,source_processed_sha256
320285,,,[],CHEMBL822941,Binding affinity for rat GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1127312,J Med Chem,1994,"{""bei"":""27.38"",""le"":""0.53"",""lle"":""4.65"",""sei"":""23.86""}",,CHEMBL12,DIAZEPAM,CHEMBL12,7.80,0,http://www.openphacts.org/units/Nanomolar,273080,=,1,1,=,,Ki,nM,,16.0,CHEMBL2095167,Rattus norvegicus,GABA-A receptor; alpha-1/beta-2/gamma-2,10116,,,Ki,nM,UO_0000065,,16.0,request_00010,raw/responses/request_00010.json.gz,/activities/14,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX,GABA-A receptor; alpha-1/beta-2/gamma-2,"[""Gamma-aminobutyric acid receptor subunit gamma-2"",""Gamma-aminobutyric acid receptor subunit alpha-1"",""Gamma-aminobutyric acid receptor subunit beta-2""]","[""alpha1"",""beta2"",""gamma2""]","[""alpha1"",""beta2"",""gamma2""]",not_adjudicated,CLD0,,HEK293,CHEMBL822941,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000219,cell-based format,CHEMBL3307715,Direct protein complex subunits assigned,7,Binding affinity for rat GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in HEK293 cells,CHEMBL1127312,Direct protein target assigned,D,,1,CHEMBL2095167,,,request_00082,raw/responses/request_00082.json.gz,/assays/13,fa31d7aa94934b2cb6c2edc33eed80295e7f04f67f2aa9764838e42ecc6845bd,2026-09-18T02:20:28.345442+00:00,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,Rattus norvegicus,False,request_00003,raw/responses/request_00003.json.gz,/targets/9,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,"Benzodiazepines (BZ) exert their effects through GABAA receptors, which belong to the superfamily of ligand-gated ion channels. Coexpression of recombinant alpha, beta, and gamma subunits in a cell culture system mimics the BZ binding sites. The alpha variants largely determine the nature of the BZ binding site in such alpha i beta j gamma k heteromultimers (i = 1-6; j = 1-3; k = 1-3). Notably, the alpha 1 and alpha 6 variants confer high and low affinity for BZ agonists to the resulting receptor subtype, respectively. Glycine/glutamate and histidine/arginine positions in the alpha subunits of alpha x beta 2 gamma 2 receptors are involved in BZ I versus BZ II type selectivity. We now identify four amino acids in alpha 6 which together increase the affinity of the mutant alpha x beta 2 gamma 2 receptor for classical BZ receptor agonists above the level seen for any wild-type GABAA/BZ receptor. The most pronounced effect was due to an isoleucine to valine exchange. It simultaneously decreased the affinity for the BZ partial inverse agonist Ro 15-4513 20-fold and increased the affinity for diazepam 4-fold. The four amino acid residues stretch over most part of the N-terminal extracellular domain of the alpha subunit, suggesting that amino acids distant in the primary sequence form the BZ binding pocket.","Wieland HA, Lüddens H.","{""chembl_release"":""CHEMBL_1"",""creation_date"":""2009-09-03""}",,PUBLICATION,CHEMBL1127312,10.1021/jm00052a019,,4576,26,J Med Chem,Journal of medicinal chemistry.,4580,,7799410,1,"Four amino acid exchanges convert a diazepam-insensitive, inverse agonist-preferring GABAA receptor into a diazepam-preferring GABAA receptor.",37,1994,request_00090,raw/responses/request_00090.json.gz,/documents/5,55086f6a813012b159dc1e28c9134aee8387a1910701c9660b2db20d037b0e77,2026-09-18T02:20:43.669283+00:00,"[""no_structured_assay_parameters""]",PRIMARY,alpha1,binding,ki,binding,rat,assay_organism,rat,rat,"[""Rattus norvegicus""]",2,alpha1_beta2_gamma2,assay_description_explicit_tokens,alpha1_beta2_gamma2,alpha1_beta2_gamma2,True,alpha1_beta2_gamma2,"[""alpha1"",""beta2"",""gamma2""]",alpha1,alpha1,"[""alpha1""]",explicit_abg_receptor_candidate,"[""explicit_alpha1_or_alpha2_abg2_in_both_sources"",""no_detected_consistency_conflict""]",explicit_alpha1_or_alpha2_abg2_in_both_sources;no_detected_consistency_conflict,,False,[],[],True,[],"[{""accession"":""P18508"",""component_description"":""Gamma-aminobutyric acid receptor subunit gamma-2"",""component_id"":28,""relationship"":""PROTEIN SUBUNIT""},{""accession"":""P62813"",""component_description"":""Gamma-aminobutyric acid receptor subunit alpha-1"",""component_id"":48,""relationship"":""PROTEIN SUBUNIT""},{""accession"":""P63138"",""component_description"":""Gamma-aminobutyric acid receptor subunit beta-2"",""component_id"":50,""relationship"":""PROTEIN SUBUNIT""}]",CG_04c449edf4608c390953,"{""assay_chembl_id"":""CHEMBL822941"",""assay_detail_assay_organism"":""Rattus norvegicus"",""assay_detail_assay_parameters"":[],""assay_detail_description"":""Binding affinity for rat GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in HEK293 cells"",""assay_detail_variant_sequence"":null,""derived_assay_class"":""binding"",""document_chembl_id"":""CHEMBL1127312"",""endpoint_class"":""binding"",""endpoint_detail"":""ki"",""receptor_composition"":""alpha1_beta2_gamma2"",""species"":""rat"",""standard_relation"":""="",""standard_type"":""Ki"",""standard_units"":""nM"",""target_chembl_id"":""CHEMBL2095167"",""type"":""Ki"",""units"":""nM""}","[""alpha1""]","[""beta2""]","[""gamma2""]","[""alpha1""]","[""beta2""]","[""gamma2""]","[""alpha1""]","[""beta2""]","[""gamma2""]",runs/20260918_1117_chembl_acquisition,1.0.0,15,9a33ccabba43aeccac2706e5e6b07a660fe430ce48e04502e8b8aa5a18a507e9
351492,,,[],CHEMBL677024,Displacement of [3H]Flunitrazepam from GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in Sf9 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1129282,J Med Chem,1996,"{""bei"":""27.69"",""le"":""0.54"",""lle"":""4.74"",""sei"":""24.14""}",,CHEMBL12,DIAZEPAM,CHEMBL12,7.89,0,http://www.openphacts.org/units/Nanomolar,81572,=,1,1,=,,Ki,nM,,13.0,CHEMBL2095172,Homo sapiens,GABA-A receptor; alpha-1/beta-2/gamma-2,9606,,,Ki,nM,UO_0000065,,13.0,request_00010,raw/responses/request_00010.json.gz,/activities/18,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX,GABA-A receptor; alpha-1/beta-2/gamma-2,"[""Gamma-aminobutyric acid receptor subunit alpha-1"",""Gamma-aminobutyric acid receptor subunit beta-2"",""Gamma-aminobutyric acid receptor subunit gamma-2""]","[""alpha1"",""beta2"",""gamma2""]","[""alpha1"",""beta2"",""gamma2""]",not_adjudicated,CLD0,,Sf9,CHEMBL677024,[],,,[],,,,In vitro,,B,Binding,BAO_0000219,cell-based format,CHEMBL3308860,Homologous protein complex subunits assigned,6,Displacement of [3H]Flunitrazepam from GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in Sf9 cells,CHEMBL1129282,Homologous protein target assigned,H,,1,CHEMBL2095172,,,request_00078,raw/responses/request_00078.json.gz,/assays/16,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,Homo sapiens,False,request_00003,raw/responses/request_00003.json.gz,/targets/10,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,"A series of imidazo[1,5-a]quinoxaline amides, carbamates, and ureas which have high affinity for the gamma-aminobutyric acid A/benzodiazepine receptor complex was developed. Compounds within this class have varying efficacies ranging from antagonists to full agonists. However, most analogs were found to be partial agonists as indicated by [35S]TBPS and Cl- current ratios. Many of these compounds were also effective in antagonizing metrazole-induced seizures in accordance with anticonvulsant and possible anxiolytic activity. Selected quinoxalines displayed limited benzodiazepine-type side effects such as ethanol potentiation and physical dependence in animal models. Dimethylamino urea 41 emerged as the most interesting analog, having a partial agonist profile in vitro while possessing useful activity in animal models of anxiety such as the Vogel and Geller assays. In accordance with its partial agonist profile, 41 was devoid of typical benzodiazepine side effects.","Jacobsen EJ, TenBrink RE, Stelzer LS, Belonga KL, Carter DB, Im HK, Im WB, Sethy VH, Tang AH, VonVoigtlander PF, Petke JD.","{""chembl_release"":""CHEMBL_1"",""creation_date"":""2009-09-03""}",,PUBLICATION,CHEMBL1129282,10.1021/jm940765f,,158,1,J Med Chem,Journal of medicinal chemistry.,175,,8568803,1,"High-affinity partial agonist imidazo[1,5-a]quinoxaline amides, carbamates, and ureas at the gamma-aminobutyric acid A/benzodiazepine receptor complex.",39,1996,request_00090,raw/responses/request_00090.json.gz,/documents/11,55086f6a813012b159dc1e28c9134aee8387a1910701c9660b2db20d037b0e77,2026-09-18T02:20:43.669283+00:00,"[""no_structured_assay_parameters""]",PRIMARY,alpha1,binding,ki,binding,unknown,unresolved_no_imputation,human,unknown,[],4,alpha1_beta2_gamma2,assay_description_explicit_tokens,alpha1_beta2_gamma2,alpha1_beta2_gamma2,True,alpha1_beta2_gamma2,"[""alpha1"",""beta2"",""gamma2""]",alpha1,alpha1,"[""alpha1""]",explicit_site_or_probe,"[""explicit_alpha1_or_alpha2_abg2_in_both_sources"",""no_detected_consistency_conflict""]",explicit_alpha1_or_alpha2_abg2_in_both_sources;no_detected_consistency_conflict,,False,[],"[""assay_organism_missing_not_filled""]",False,"[""species_not_resolved_from_assay_metadata""]","[{""accession"":""P14867"",""component_description"":""Gamma-aminobutyric acid receptor subunit alpha-1"",""component_id"":23,""relationship"":""PROTEIN SUBUNIT""},{""accession"":""P47870"",""component_description"":""Gamma-aminobutyric acid receptor subunit beta-2"",""component_id"":47,""relationship"":""PROTEIN SUBUNIT""},{""accession"":""P18507"",""component_description"":""Gamma-aminobutyric acid receptor subunit gamma-2"",""component_id"":79,""relationship"":""PROTEIN SUBUNIT""}]",CG_2e9f85f330e92ff4a670,"{""assay_chembl_id"":""CHEMBL677024"",""assay_detail_assay_organism"":null,""assay_detail_assay_parameters"":[],""assay_detail_description"":""Displacement of [3H]Flunitrazepam from GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in Sf9 cells"",""assay_detail_variant_sequence"":null,""derived_assay_class"":""binding"",""document_chembl_id"":""CHEMBL1129282"",""endpoint_class"":""binding"",""endpoint_detail"":""ki"",""receptor_composition"":""alpha1_beta2_gamma2"",""species"":""unknown"",""standard_relation"":""="",""standard_type"":""Ki"",""standard_units"":""nM"",""target_chembl_id"":""CHEMBL2095172"",""type"":""Ki"",""units"":""nM""}","[""alpha1""]","[""beta2""]","[""gamma2""]","[""alpha1""]","[""beta2""]","[""gamma2""]","[""alpha1""]","[""beta2""]","[""gamma2""]",runs/20260918_1117_chembl_acquisition,1.0.0,19,9a33ccabba43aeccac2706e5e6b07a660fe430ce48e04502e8b8aa5a18a507e9
389959,,,[],CHEMBL681621,"Percent GABA current elicited in Xenopus laevis oocytes expressing rat GABA-A alpha-1-beta-2-gamma-2 subunits at 1 uM [(-)inhibition, (+)stimulation]",F,,,BAO_0000179,BAO_0000219,cell-based format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1132818,Bioorg Med Chem Lett,2000,,,CHEMBL12,DIAZEPAM,CHEMBL12,,0,http://qudt.org/vocab/unit#Percent,156747,=,1,0,=,,GABA current,%,,300.0,CHEMBL2095167,Rattus norvegicus,GABA-A receptor; alpha-1/beta-2/gamma-2,10116,,,GABA current,%,UO_0000187,,300.0,request_00010,raw/responses/request_00010.json.gz,/activities/25,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX,GABA-A receptor; alpha-1/beta-2/gamma-2,"[""Gamma-aminobutyric acid receptor subunit gamma-2"",""Gamma-aminobutyric acid receptor subunit alpha-1"",""Gamma-aminobutyric acid receptor subunit beta-2""]","[""alpha1"",""beta2"",""gamma2""]","[""alpha1"",""beta2"",""gamma2""]",not_adjudicated,CLD0,,Oocyte,CHEMBL681621,[],,Rattus norvegicus,[],,,10116,,,F,Functional,BAO_0000219,cell-based format,CHEMBL3308859,Direct protein complex subunits assigned,7,"Percent GABA current elicited in Xenopus laevis oocytes expressing rat GABA-A alpha-1-beta-2-gamma-2 subunits at 1 uM [(-)inhibition, (+)stimulation]",CHEMBL1132818,Direct protein target assigned,D,,1,CHEMBL2095167,,,request_00081,raw/responses/request_00081.json.gz,/assays/10,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,Rattus norvegicus,False,request_00003,raw/responses/request_00003.json.gz,/targets/9,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,"Analogues of bicuculline devoid of the benzo ring fused to the lactone moiety were prepared by reacting 2-(tert-butyl-dimethylsiloxy)furans with 3,4-dihydroisoquinolinium salts. Some of these compounds (e.g., ROD185, 8) acted as modulators of the GABAA receptor, displacing ligands of the benzodiazepine binding site. They also strongly stimulated GABA currents mediated by recombinant GABA(A) receptors expressed in Xenopus oocytes.","Razet R, Thomet U, Furtmüller R, Jursky F, Sigel E, Sieghart W, Dodd RH.","{""chembl_release"":""CHEMBL_1"",""creation_date"":""2009-09-03""}",,PUBLICATION,CHEMBL1132818,10.1016/s0960-894x(00)00514-x,,2579,22,Bioorg Med Chem Lett,Bioorganic & medicinal chemistry letters.,2583,,11086734,1,"Use of bicuculline, a GABA antagonist, as a template for the development of a new class of ligands showing positive allosteric modulation of the GABA(A) receptor.",10,2000,request_00091,raw/responses/request_00091.json.gz,/documents/2,6e9fe69aa754792b8a65b7aee23e95a089fa28a298f07b6375e46aa880a35495,2026-09-18T02:20:45.637725+00:00,"[""no_structured_assay_parameters""]",PRIMARY,alpha1,functional_efficacy,fixed_concentration_response,functional,rat,assay_organism,rat,rat,"[""Rattus norvegicus""]",2,alpha1_beta2_gamma2,assay_description_explicit_tokens,alpha1_beta2_gamma2,alpha1_beta2_gamma2,True,alpha1_beta2_gamma2,"[""alpha1"",""beta2"",""gamma2""]",alpha1,alpha1,"[""alpha1""]",explicit_abg_receptor_candidate,"[""explicit_alpha1_or_alpha2_abg2_in_both_sources"",""no_detected_consistency_conflict""]",explicit_alpha1_or_alpha2_abg2_in_both_sources;no_detected_consistency_conflict,,False,[],[],True,[],"[{""accession"":""P18508"",""component_description"":""Gamma-aminobutyric acid receptor subunit gamma-2"",""component_id"":28,""relationship"":""PROTEIN SUBUNIT""},{""accession"":""P62813"",""component_description"":""Gamma-aminobutyric acid receptor subunit alpha-1"",""component_id"":48,""relationship"":""PROTEIN SUBUNIT""},{""accession"":""P63138"",""component_description"":""Gamma-aminobutyric acid receptor subunit beta-2"",""component_id"":50,""relationship"":""PROTEIN SUBUNIT""}]",CG_a0f2d100f2e895c796ed,"{""assay_chembl_id"":""CHEMBL681621"",""assay_detail_assay_organism"":""Rattus norvegicus"",""assay_detail_assay_parameters"":[],""assay_detail_description"":""Percent GABA current elicited in Xenopus laevis oocytes expressing rat GABA-A alpha-1-beta-2-gamma-2 subunits at 1 uM [(-)inhibition, (+)stimulation]"",""assay_detail_variant_sequence"":null,""derived_assay_class"":""functional"",""document_chembl_id"":""CHEMBL1132818"",""endpoint_class"":""functional_efficacy"",""endpoint_detail"":""fixed_concentration_response"",""receptor_composition"":""alpha1_beta2_gamma2"",""species"":""rat"",""standard_relation"":""="",""standard_type"":""GABA current"",""standard_units"":""%"",""target_chembl_id"":""CHEMBL2095167"",""type"":""GABA current"",""units"":""%""}","[""alpha1""]","[""beta2""]","[""gamma2""]","[""alpha1""]","[""beta2""]","[""gamma2""]","[""alpha1""]","[""beta2""]","[""gamma2""]",runs/20260918_1117_chembl_acquisition,1.0.0,26,9a33ccabba43aeccac2706e5e6b07a660fe430ce48e04502e8b8aa5a18a507e9
442386,,,[],CHEMBL677847,Binding affinity evaluated by ability to displace [3H]Ro-151788 from recombinant human Gamma-aminobutyric acid A receptor alpha-1-beta-2-gamma-2 expressed in L(tk-)cells,B,,,BAO_0000192,BAO_0000219,cell-based format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1133060,Bioorg Med Chem Lett,2000,"{""bei"":""27.82"",""le"":""0.54"",""lle"":""4.77"",""sei"":""24.24""}",,CHEMBL12,DIAZEPAM,CHEMBL12,7.92,0,http://www.openphacts.org/units/Nanomolar,43833,=,1,1,=,,Ki,nM,,12.0,CHEMBL2095172,Homo sapiens,GABA-A receptor; alpha-1/beta-2/gamma-2,9606,,,Ki,nM,UO_0000065,,12.0,request_00010,raw/responses/request_00010.json.gz,/activities/32,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX,GABA-A receptor; alpha-1/beta-2/gamma-2,"[""Gamma-aminobutyric acid receptor subunit alpha-1"",""Gamma-aminobutyric acid receptor subunit beta-2"",""Gamma-aminobutyric acid receptor subunit gamma-2""]","[""alpha1"",""beta2"",""gamma2""]","[""alpha1"",""beta2"",""gamma2""]",not_adjudicated,CLD0,,,CHEMBL677847,[],,,[],,,,,,B,Binding,BAO_0000219,cell-based format,,Homologous protein complex subunits assigned,6,Binding affinity evaluated by ability to displace [3H]Ro-151788 from recombinant human Gamma-aminobutyric acid A receptor alpha-1-beta-2-gamma-2 expressed in L(tk-)cells,CHEMBL1133060,Homologous protein target assigned,H,,1,CHEMBL2095172,,,request_00078,raw/responses/request_00078.json.gz,/assays/14,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,Homo sapiens,False,request_00003,raw/responses/request_00003.json.gz,/targets/10,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,"A new class of N-(indol-3-ylglyoxylyl)piperidines are high affinity agonists at the benzodiazepine binding site of human GABA-A receptor ion-channels, with modest selectivity for receptors containing the alpha1 subunit over alpha2 and alpha3. All three receptor subtypes discriminate substantially between the two enantiomers of the chiral ligand 10.","Collins I, Davey WB, Rowley M, Quirk K, Bromidge FA, McKernan RM, Thompson SA, Wafford KA.","{""chembl_release"":""CHEMBL_1"",""creation_date"":""2009-09-03""}",,PUBLICATION,CHEMBL1133060,10.1016/s0960-894x(00)00245-6,,1381,12,Bioorg Med Chem Lett,Bioorganic & medicinal chemistry letters.,1384,,10890169,1,N-(indol-3-ylglyoxylyl)piperidines: high affinity agonists of human GABA-A receptors containing the alpha1 subunit.,10,2000,request_00091,raw/responses/request_00091.json.gz,/documents/1,6e9fe69aa754792b8a65b7aee23e95a089fa28a298f07b6375e46aa880a35495,2026-09-18T02:20:45.637725+00:00,"[""no_structured_assay_parameters""]",PRIMARY,alpha1,binding,ki,binding,unknown,unresolved_no_imputation,human,unknown,"[""Homo sapiens""]",4,alpha1_beta2_gamma2,assay_description_explicit_tokens,alpha1_beta2_gamma2,alpha1_beta2_gamma2,True,alpha1_beta2_gamma2,"[""alpha1"",""beta2"",""gamma2""]",alpha1,alpha1,"[""alpha1""]",explicit_site_or_probe,"[""explicit_alpha1_or_alpha2_abg2_in_both_sources"",""no_detected_consistency_conflict""]",explicit_alpha1_or_alpha2_abg2_in_both_sources;no_detected_consistency_conflict,,False,[],"[""assay_organism_missing_not_filled""]",False,"[""species_not_resolved_from_assay_metadata""]","[{""accession"":""P14867"",""component_description"":""Gamma-aminobutyric acid receptor subunit alpha-1"",""component_id"":23,""relationship"":""PROTEIN SUBUNIT""},{""accession"":""P47870"",""component_description"":""Gamma-aminobutyric acid receptor subunit beta-2"",""component_id"":47,""relationship"":""PROTEIN SUBUNIT""},{""accession"":""P18507"",""component_description"":""Gamma-aminobutyric acid receptor subunit gamma-2"",""component_id"":79,""relationship"":""PROTEIN SUBUNIT""}]",CG_6cbd6ab540fa77163c52,"{""assay_chembl_id"":""CHEMBL677847"",""assay_detail_assay_organism"":null,""assay_detail_assay_parameters"":[],""assay_detail_description"":""Binding affinity evaluated by ability to displace [3H]Ro-151788 from recombinant human Gamma-aminobutyric acid A receptor alpha-1-beta-2-gamma-2 expressed in L(tk-)cells"",""assay_detail_variant_sequence"":null,""derived_assay_class"":""binding"",""document_chembl_id"":""CHEMBL1133060"",""endpoint_class"":""binding"",""endpoint_detail"":""ki"",""receptor_composition"":""alpha1_beta2_gamma2"",""species"":""unknown"",""standard_relation"":""="",""standard_type"":""Ki"",""standard_units"":""nM"",""target_chembl_id"":""CHEMBL2095172"",""type"":""Ki"",""units"":""nM""}","[""alpha1""]","[""beta2""]","[""gamma2""]","[""alpha1""]","[""beta2""]","[""gamma2""]","[""alpha1""]","[""beta2""]","[""gamma2""]",runs/20260918_1117_chembl_acquisition,1.0.0,33,9a33ccabba43aeccac2706e5e6b07a660fe430ce48e04502e8b8aa5a18a507e9
