drug,adverse_event_term,phenotype_axis,report_count,total_drug_reports,background_event_reports,background_total,generic_only_total,role_cod,suspect_status,sex,age,country,report_date_quarter,seriousness,source_dataset,query,retrieval_date
zolpidem,Coordination abnormal,C1,232,49105,13648,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COORDINATION+ABNORMAL%22&limit=1,2026-09-20T01:53:40.859386+00:00
zolpidem,Gait disturbance,C1,695,49105,185496,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22GAIT+DISTURBANCE%22&limit=1,2026-09-20T01:53:42.110223+00:00
zolpidem,Fall,C2,2056,49105,319310,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22FALL%22&limit=1,2026-09-20T01:53:45.759108+00:00
zolpidem,Somnolence,C3,1456,49105,193065,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SOMNOLENCE%22&limit=1,2026-09-20T01:53:48.739874+00:00
zolpidem,Sedation,C3,278,49105,24810,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SEDATION%22&limit=1,2026-09-20T01:53:49.751758+00:00
zolpidem,Dizziness,C4,1545,49105,477766,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22DIZZINESS%22&limit=1,2026-09-20T01:53:52.227009+00:00
zolpidem,Vertigo,C4,270,49105,58684,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22VERTIGO%22&limit=1,2026-09-20T01:53:54.333166+00:00
zolpidem,Muscular weakness,C5,545,49105,109349,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MUSCULAR+WEAKNESS%22&limit=1,2026-09-20T01:53:58.192914+00:00
zolpidem,Hypotonia,C5,72,49105,9684,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22HYPOTONIA%22&limit=1,2026-09-20T01:53:59.452391+00:00
zolpidem,Amnesia,C6,684,49105,63053,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22AMNESIA%22&limit=1,2026-09-20T01:54:01.833068+00:00
zolpidem,Memory impairment,C6,618,49105,132715,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MEMORY+IMPAIRMENT%22&limit=1,2026-09-20T01:54:05.392335+00:00
zolpidem,Cognitive disorder,C6,307,49105,44588,20018532,0,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22ZOLPIDEM%22+OR+patient.drug.medicinalproduct.exact%3A%22ZOLPIDEM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COGNITIVE+DISORDER%22&limit=1,2026-09-20T01:54:08.823666+00:00
lorazepam,Ataxia,C1,501,174733,11464,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22ATAXIA%22&limit=1,2026-09-20T01:53:34.221641+00:00
lorazepam,Balance disorder,C1,1754,174733,83538,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22BALANCE+DISORDER%22&limit=1,2026-09-20T01:53:36.110159+00:00
lorazepam,Coordination abnormal,C1,358,174733,13648,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COORDINATION+ABNORMAL%22&limit=1,2026-09-20T01:53:39.989979+00:00
lorazepam,Gait disturbance,C1,3565,174733,185496,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22GAIT+DISTURBANCE%22&limit=1,2026-09-20T01:53:43.666593+00:00
lorazepam,Fall,C2,6437,174733,319310,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22FALL%22&limit=1,2026-09-20T01:53:44.773973+00:00
lorazepam,Somnolence,C3,5356,174733,193065,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SOMNOLENCE%22&limit=1,2026-09-20T01:53:46.965877+00:00
lorazepam,Sedation,C3,1387,174733,24810,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SEDATION%22&limit=1,2026-09-20T01:53:49.073442+00:00
lorazepam,Dizziness,C4,8149,174733,477766,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22DIZZINESS%22&limit=1,2026-09-20T01:53:49.955773+00:00
lorazepam,Vertigo,C4,859,174733,58684,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22VERTIGO%22&limit=1,2026-09-20T01:53:52.044808+00:00
lorazepam,Muscular weakness,C5,2107,174733,109349,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MUSCULAR+WEAKNESS%22&limit=1,2026-09-20T01:53:55.391470+00:00
lorazepam,Hypotonia,C5,196,174733,9684,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22HYPOTONIA%22&limit=1,2026-09-20T01:53:59.390526+00:00
lorazepam,Amnesia,C6,1898,174733,63053,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22AMNESIA%22&limit=1,2026-09-20T01:54:22.278197+00:00
lorazepam,Memory impairment,C6,2840,174733,132715,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MEMORY+IMPAIRMENT%22&limit=1,2026-09-20T01:54:23.157735+00:00
lorazepam,Cognitive disorder,C6,1109,174733,44588,20018532,174733,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22LORAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22LORAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COGNITIVE+DISORDER%22&limit=1,2026-09-20T01:54:25.267233+00:00
clonazepam,Ataxia,C1,491,155429,11464,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22ATAXIA%22&limit=1,2026-09-20T01:54:08.623837+00:00
clonazepam,Balance disorder,C1,2286,155429,83538,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22BALANCE+DISORDER%22&limit=1,2026-09-20T01:54:10.600719+00:00
clonazepam,Coordination abnormal,C1,494,155429,13648,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COORDINATION+ABNORMAL%22&limit=1,2026-09-20T01:54:14.065623+00:00
clonazepam,Gait disturbance,C1,3699,155429,185496,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22GAIT+DISTURBANCE%22&limit=1,2026-09-20T01:54:17.120087+00:00
clonazepam,Fall,C2,6664,155429,319310,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22FALL%22&limit=1,2026-09-20T01:54:20.074183+00:00
clonazepam,Somnolence,C3,5617,155429,193065,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SOMNOLENCE%22&limit=1,2026-09-20T01:54:21.029602+00:00
clonazepam,Sedation,C3,1253,155429,24810,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22SEDATION%22&limit=1,2026-09-20T01:54:23.311503+00:00
clonazepam,Dizziness,C4,7283,155429,477766,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22DIZZINESS%22&limit=1,2026-09-20T01:54:25.430399+00:00
clonazepam,Vertigo,C4,984,155429,58684,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22VERTIGO%22&limit=1,2026-09-20T01:54:28.801195+00:00
clonazepam,Muscular weakness,C5,1833,155429,109349,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MUSCULAR+WEAKNESS%22&limit=1,2026-09-20T01:54:32.131366+00:00
clonazepam,Hypotonia,C5,238,155429,9684,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22HYPOTONIA%22&limit=1,2026-09-20T01:54:33.082249+00:00
clonazepam,Amnesia,C6,1776,155429,63053,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22AMNESIA%22&limit=1,2026-09-20T01:54:35.394393+00:00
clonazepam,Memory impairment,C6,2975,155429,132715,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22MEMORY+IMPAIRMENT%22&limit=1,2026-09-20T01:54:39.493450+00:00
clonazepam,Cognitive disorder,C6,1186,155429,44588,20018532,155429,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22CLONAZEPAM%22+OR+patient.drug.medicinalproduct.exact%3A%22CLONAZEPAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COGNITIVE+DISORDER%22&limit=1,2026-09-20T01:54:41.383077+00:00
midazolam,Ataxia,C1,44,24085,11464,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22ATAXIA%22&limit=1,2026-09-20T01:54:34.519552+00:00
midazolam,Balance disorder,C1,82,24085,83538,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22BALANCE+DISORDER%22&limit=1,2026-09-20T01:54:41.330730+00:00
midazolam,Coordination abnormal,C1,40,24085,13648,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22COORDINATION+ABNORMAL%22&limit=1,2026-09-20T01:54:44.044636+00:00
midazolam,Gait disturbance,C1,170,24085,185496,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22GAIT+DISTURBANCE%22&limit=1,2026-09-20T01:54:47.103914+00:00
midazolam,Fall,C2,227,24085,319310,20018532,24085,NA,all roles; target-specific suspect not inferred,ALL; marginal table only,ALL; marginal table only,ALL; marginal table only,2004-01-01 through 2025-12-31 receivedate,ALL; marginal table only,openFDA FAERS report documents,https://api.fda.gov/drug/event.json?search=receivedate%3A%5B20040101+TO+20251231%5D+AND+%28patient.drug.openfda.generic_name.exact%3A%22MIDAZOLAM%22+OR+patient.drug.medicinalproduct.exact%3A%22MIDAZOLAM%22%29+AND+patient.reaction.reactionmeddrapt.exact%3A%22FALL%22&limit=1,2026-09-20T01:54:48.175231+00:00
