activity_id,molecule_chembl_id,assay_chembl_id,target_chembl_id,action_type,activity_comment,activity_properties,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,source_request_id,source_file,source_json_pointer,source_sha256,retrieved_at_utc,drug_id,chembl_version,target_scope,target_type,target_record_pref_name,target_component_descriptions,target_name_subunit_mentions,assay_description_subunit_mentions,bzd_site_status,assay_detail_aidx,assay_detail_assay_category,assay_detail_assay_cell_type,assay_detail_assay_chembl_id,assay_detail_assay_classifications,assay_detail_assay_group,assay_detail_assay_organism,assay_detail_assay_parameters,assay_detail_assay_strain,assay_detail_assay_subcellular_fraction,assay_detail_assay_tax_id,assay_detail_assay_test_type,assay_detail_assay_tissue,assay_detail_assay_type,assay_detail_assay_type_description,assay_detail_bao_format,assay_detail_bao_label,assay_detail_cell_chembl_id,assay_detail_confidence_description,assay_detail_confidence_score,assay_detail_description,assay_detail_document_chembl_id,assay_detail_relationship_description,assay_detail_relationship_type,assay_detail_src_assay_id,assay_detail_src_id,assay_detail_target_chembl_id,assay_detail_tissue_chembl_id,assay_detail_variant_sequence,assay_detail_source_request_id,assay_detail_source_file,assay_detail_source_json_pointer,assay_detail_source_sha256,assay_detail_retrieved_at_utc,target_detail_target_chembl_id,target_detail_pref_name,target_detail_target_type,target_detail_organism,target_detail_species_group_flag,target_detail_source_request_id,target_detail_source_file,target_detail_source_json_pointer,target_detail_source_sha256,target_detail_retrieved_at_utc,document_detail_abstract,document_detail_authors,document_detail_chembl_release,document_detail_contact,document_detail_doc_type,document_detail_document_chembl_id,document_detail_doi,document_detail_doi_chembl,document_detail_first_page,document_detail_issue,document_detail_journal,document_detail_journal_full_title,document_detail_last_page,document_detail_patent_id,document_detail_pubmed_id,document_detail_src_id,document_detail_title,document_detail_volume,document_detail_year,document_detail_source_request_id,document_detail_source_file,document_detail_source_json_pointer,document_detail_source_sha256,document_detail_retrieved_at_utc,qc_flags
90762,CHEMBL12,CHEMBL680686,CHEMBL1907607,,,[],In vitro binding affinity for GABA-A receptor in rat cortical or hippocampal membranes using [3H]flunitrazepam,B,,,BAO_0000190,BAO_0000019,assay format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1124980,J Med Chem,1990,"{""bei"": ""27.82"", ""le"": ""0.54"", ""lle"": ""4.77"", ""sei"": ""24.24""}",,DIAZEPAM,CHEMBL12,7.92,0,http://www.openphacts.org/units/Nanomolar,172969,=,1,1,=,,IC50,nM,,12.0,Rattus norvegicus,GABA-A receptor; anion channel,10116,,,IC50,uM,UO_0000065,,0.012,request_00010,raw/responses/request_00010.json.gz,/activities/0,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX GROUP,GABA-A receptor; anion channel,"[""Gamma-aminobutyric acid receptor subunit pi"", ""Gamma-aminobutyric acid receptor subunit beta-1"", ""Gamma-aminobutyric acid receptor subunit delta"", ""Gamma-aminobutyric acid receptor subunit gamma-2"", ""Gamma-aminobutyric acid receptor subunit alpha-5"", ""Gamma-aminobutyric acid receptor subunit alpha-3"", ""Gamma-aminobutyric acid receptor subunit gamma-1"", ""Gamma-aminobutyric acid receptor subunit alpha-2"", ""Gamma-aminobutyric acid receptor subunit alpha-4"", ""Gamma-aminobutyric acid receptor subunit gamma-3"", ""Gamma-aminobutyric acid receptor subunit alpha-6"", ""Gamma-aminobutyric acid receptor subunit alpha-1"", ""Gamma-aminobutyric acid receptor subunit beta-3"", ""Gamma-aminobutyric acid receptor subunit beta-2"", ""Gamma-aminobutyric acid receptor subunit theta"", ""Gamma-aminobutyric acid receptor subunit epsilon""]",[],[],not_adjudicated,CLD0,,,CHEMBL680686,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,In vitro binding affinity for GABA-A receptor in rat cortical or hippocampal membranes using [3H]flunitrazepam,CHEMBL1124980,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00080,raw/responses/request_00080.json.gz,/assays/7,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,Rattus norvegicus,False,request_00003,raw/responses/request_00003.json.gz,/targets/1,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,"A series of 5-aryl-2,4-dihydro-3H-1,2,4-triazol-3-ones was evaluated for anticonvulsant activity. In general the members of this series were prepared by the alkaline cyclization of 1-aroyl-4-alkylsemicarbazides. The resulting 2-unsubstituted 3H-1,2,4-triazol-3-ones were then alkylated, yielding 2,4-dialkyl-3H-1,2,4-triazol-3-ones. Approximately one-third of the compounds examined exhibited activity against both maximal electroshock- and pentylenetetrazole-induced seizures in mice. Receptor-binding studies suggest that this activity was not a consequence of activity at either benzodiazepine or NMDA-type glutamate receptors. From this series, compound 45 was selected for further evaluation where it was also found to be active against 3-mercaptopropionic acid, bicuculline, and quinolinic acid induced seizures in mice. In addition, 45 also protected gerbils from hippocampal neuronal degeneration produced by either hypoxia or intrastriatal quinolinic acid injection.","Kane JM, Baron BM, Dudley MW, Sorensen SM, Staeger MA, Miller FP.","{""chembl_release"": ""CHEMBL_1"", ""creation_date"": ""2009-09-03""}",,PUBLICATION,CHEMBL1124980,10.1021/jm00172a015,,2772,10,J Med Chem,Journal of medicinal chemistry.,2777,,2170646,1,"2,4-Dihydro-3H-1,2,4-triazol-3-ones as anticonvulsant agents.",33,1990,request_00089,raw/responses/request_00089.json.gz,/documents/8,8a52010d9e58c117c2af300dd36d8d3a94fe5a4c7dd081e829d3a3c2b95be5c9,2026-09-18T02:20:41.978815+00:00,"[""not_specific_protein_complex"", ""target_subunits_unspecified"", ""no_structured_assay_parameters""]"
116266,CHEMBL12,CHEMBL652369,CHEMBL1907607,,,[],Effect on [3H]flunitrazepam binding to Benzodiazepine receptor,B,,,BAO_0000190,BAO_0000223,protein complex format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1125882,J Med Chem,1991,"{""bei"": ""28.87"", ""le"": ""0.56"", ""lle"": ""5.07"", ""sei"": ""25.17""}",,DIAZEPAM,CHEMBL12,8.22,1,http://www.openphacts.org/units/Nanomolar,82318,=,1,1,=,,IC50,nM,,6.0,Rattus norvegicus,GABA-A receptor; anion channel,10116,,,IC50,nM,UO_0000065,,6.0,request_00010,raw/responses/request_00010.json.gz,/activities/1,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX GROUP,GABA-A receptor; anion channel,"[""Gamma-aminobutyric acid receptor subunit pi"", ""Gamma-aminobutyric acid receptor subunit beta-1"", ""Gamma-aminobutyric acid receptor subunit delta"", ""Gamma-aminobutyric acid receptor subunit gamma-2"", ""Gamma-aminobutyric acid receptor subunit alpha-5"", ""Gamma-aminobutyric acid receptor subunit alpha-3"", ""Gamma-aminobutyric acid receptor subunit gamma-1"", ""Gamma-aminobutyric acid receptor subunit alpha-2"", ""Gamma-aminobutyric acid receptor subunit alpha-4"", ""Gamma-aminobutyric acid receptor subunit gamma-3"", ""Gamma-aminobutyric acid receptor subunit alpha-6"", ""Gamma-aminobutyric acid receptor subunit alpha-1"", ""Gamma-aminobutyric acid receptor subunit beta-3"", ""Gamma-aminobutyric acid receptor subunit beta-2"", ""Gamma-aminobutyric acid receptor subunit theta"", ""Gamma-aminobutyric acid receptor subunit epsilon""]",[],[],not_adjudicated,CLD0,,,CHEMBL652369,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000223,protein complex format,,Multiple direct protein targets may be assigned,5,Effect on [3H]flunitrazepam binding to Benzodiazepine receptor,CHEMBL1125882,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00076,raw/responses/request_00076.json.gz,/assays/5,ac8b6a4064f62c51c871a8d4211398967a622f617cb606acf15b9b097783cf67,2026-09-18T02:20:15.964756+00:00,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,Rattus norvegicus,False,request_00003,raw/responses/request_00003.json.gz,/targets/1,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,,"Diaz-Arauzo H, Evoniuk GE, Skolnick P, Cook JM.","{""chembl_release"": ""CHEMBL_1"", ""creation_date"": ""2009-09-03""}",,PUBLICATION,CHEMBL1125882,10.1021/jm00109a035,,1754,5,J Med Chem,Journal of medicinal chemistry.,1756,,1674542,1,The agonist pharmacophore of the benzodiazepine receptor. Synthesis of a selective anticonvulsant/anxiolytic.,34,1991,request_00089,raw/responses/request_00089.json.gz,/documents/15,8a52010d9e58c117c2af300dd36d8d3a94fe5a4c7dd081e829d3a3c2b95be5c9,2026-09-18T02:20:41.978815+00:00,"[""source_potential_duplicate"", ""not_specific_protein_complex"", ""target_subunits_unspecified"", ""no_structured_assay_parameters""]"
119027,CHEMBL12,CHEMBL654242,CHEMBL2094107,,,[],Inhibition of [3H]flunitrazepam binding to benzodiazepine receptor in bovine brain membrane,B,,,BAO_0000190,BAO_0000249,cell membrane format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1124214,J Med Chem,1988,"{""bei"": ""26.70"", ""le"": ""0.52"", ""lle"": ""4.45"", ""sei"": ""23.27""}",,DIAZEPAM,CHEMBL12,7.60,0,http://www.openphacts.org/units/Nanomolar,189552,=,1,1,=,,IC50,nM,,25.0,Bos taurus,GABA-A receptor; anion channel,9913,,,IC50,uM,UO_0000065,,0.025,request_00010,raw/responses/request_00010.json.gz,/activities/2,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX GROUP,GABA-A receptor; anion channel,"[""Gamma-aminobutyric acid receptor subunit alpha-2"", ""Gamma-aminobutyric acid receptor subunit beta-1"", ""Gamma-aminobutyric acid receptor subunit alpha-4"", ""Gamma-aminobutyric acid receptor subunit alpha-1"", ""Gamma-aminobutyric acid receptor subunit alpha-3"", ""Gamma-aminobutyric acid receptor subunit gamma-2""]",[],[],not_adjudicated,CLD0,,,CHEMBL654242,[],,Bos taurus,[],,,9913,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam binding to benzodiazepine receptor in bovine brain membrane,CHEMBL1124214,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00078,raw/responses/request_00078.json.gz,/assays/4,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,Bos taurus,False,request_00003,raw/responses/request_00003.json.gz,/targets/3,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,,"Colotta V, Cecchi L, Filacchioni G, Melani F, Palazzino G, Martini C, Giannaccini G, Lucacchini A.","{""chembl_release"": ""CHEMBL_1"", ""creation_date"": ""2009-09-03""}",,PUBLICATION,CHEMBL1124214,10.1021/jm00396a001,,1,1,J Med Chem,Journal of medicinal chemistry.,3,,2826782,1,"Synthesis, binding studies, and structure-activity relationships of 1-aryl-and 2-aryl[1]benzopyranopyrazol-4-ones, central benzodiazepine receptor ligands.",31,1988,request_00089,raw/responses/request_00089.json.gz,/documents/0,8a52010d9e58c117c2af300dd36d8d3a94fe5a4c7dd081e829d3a3c2b95be5c9,2026-09-18T02:20:41.978815+00:00,"[""not_specific_protein_complex"", ""target_subunits_unspecified"", ""no_structured_assay_parameters""]"
139849,CHEMBL12,CHEMBL650280,CHEMBL1907607,,,[],Displacing potential to [3H]diazepam binding to benzodiazepine receptor in Wistar rat cerebral cortex,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1124689,J Med Chem,1989,"{""bei"": ""29.15"", ""le"": ""0.57"", ""lle"": ""5.15"", ""sei"": ""25.40""}",,DIAZEPAM,CHEMBL12,8.30,1,http://www.openphacts.org/units/Nanomolar,25089,=,1,1,=,,Ki,nM,,5.02,Rattus norvegicus,GABA-A receptor; anion channel,10116,,,Ki,nM,UO_0000065,,5.02,request_00010,raw/responses/request_00010.json.gz,/activities/3,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX GROUP,GABA-A receptor; anion channel,"[""Gamma-aminobutyric acid receptor subunit pi"", ""Gamma-aminobutyric acid receptor subunit beta-1"", ""Gamma-aminobutyric acid receptor subunit delta"", ""Gamma-aminobutyric acid receptor subunit gamma-2"", ""Gamma-aminobutyric acid receptor subunit alpha-5"", ""Gamma-aminobutyric acid receptor subunit alpha-3"", ""Gamma-aminobutyric acid receptor subunit gamma-1"", ""Gamma-aminobutyric acid receptor subunit alpha-2"", ""Gamma-aminobutyric acid receptor subunit alpha-4"", ""Gamma-aminobutyric acid receptor subunit gamma-3"", ""Gamma-aminobutyric acid receptor subunit alpha-6"", ""Gamma-aminobutyric acid receptor subunit alpha-1"", ""Gamma-aminobutyric acid receptor subunit beta-3"", ""Gamma-aminobutyric acid receptor subunit beta-2"", ""Gamma-aminobutyric acid receptor subunit theta"", ""Gamma-aminobutyric acid receptor subunit epsilon""]",[],[],not_adjudicated,CLD0,,,CHEMBL650280,[],,,[],,,,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,Displacing potential to [3H]diazepam binding to benzodiazepine receptor in Wistar rat cerebral cortex,CHEMBL1124689,Homologous protein target assigned,H,,1,CHEMBL1907607,CHEMBL3559724,,request_00075,raw/responses/request_00075.json.gz,/assays/4,8b50c8b592468563216cee44c61772bfbd4c9a12583fc6d481b1dbcd351ae687,2026-09-18T02:20:14.217221+00:00,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,Rattus norvegicus,False,request_00003,raw/responses/request_00003.json.gz,/targets/1,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,"2-(5-Alkylthien-3-yl)-(1),2-(4-alkylthien-2-yl)-(2), and 2-(5-alkylthien-2-yl)-2,5-dihydro-3H-pyrazolo[4,3-c]quinolines (3) were prepared in four steps starting from ethyl 4-chloroquinoline-3-carboxylate (4) and hydrazinothiophene-carboxylates 5, 8, and 9. All the assayed compounds possessed high affinities for benzodiazepine receptors (Ki = 0.3-2.6 nM). The activities of agonists and inverse agonists were assessed on the basis of inhibition or facilitation of pentylenetetrazole-induced convulsions, respectively. Introduction of alkyl groups of different sizes into the unsubstituted inverse agonistic compounds results in a corresponding shift in the activity from an inverse agonist to an antagonist to an agonist. The susceptibility of such a shift increases in the order of 1 less than 2 less than 3. This tendency may be explained by slight differences in the geometry of the alkyl substituents among the three series.","Shindo H, Takada S, Murata S, Eigyo M, Matsushita A.","{""chembl_release"": ""CHEMBL_1"", ""creation_date"": ""2009-09-03""}",,PUBLICATION,CHEMBL1124689,10.1021/jm00126a012,,1213,6,J Med Chem,Journal of medicinal chemistry.,1217,,2542554,1,Thienylpyrazoloquinolines with high affinity to benzodiazepine receptors: continuous shift from inverse agonist to agonist properties depending on the size of the alkyl substituent.,32,1989,request_00089,raw/responses/request_00089.json.gz,/documents/6,8a52010d9e58c117c2af300dd36d8d3a94fe5a4c7dd081e829d3a3c2b95be5c9,2026-09-18T02:20:41.978815+00:00,"[""source_potential_duplicate"", ""not_specific_protein_complex"", ""target_subunits_unspecified"", ""no_structured_assay_parameters""]"
177698,CHEMBL12,CHEMBL678606,CHEMBL2093872,,,[],Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration,B,,,BAO_0000190,BAO_0000223,protein complex format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1153654,Bioorg Med Chem Lett,1993,"{""bei"": ""14.51"", ""le"": ""0.28"", ""lle"": ""0.98"", ""sei"": ""12.64""}",,DIAZEPAM,CHEMBL12,4.13,0,http://www.openphacts.org/units/Nanomolar,100581,=,1,1,=,,IC50,nM,,74000.0,Homo sapiens,GABA-A receptor; anion channel,9606,,,IC50,uM,UO_0000065,,74.0,request_00010,raw/responses/request_00010.json.gz,/activities/4,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX GROUP,GABA-A receptor; anion channel,"[""Gamma-aminobutyric acid receptor subunit alpha-1"", ""Gamma-aminobutyric acid receptor subunit beta-2"", ""Gamma-aminobutyric acid receptor subunit gamma-2"", ""Gamma-aminobutyric acid receptor subunit beta-3"", ""Gamma-aminobutyric acid receptor subunit alpha-4"", ""Gamma-aminobutyric acid receptor subunit gamma-3"", ""Gamma-aminobutyric acid receptor subunit theta"", ""Gamma-aminobutyric acid receptor subunit alpha-3"", ""Gamma-aminobutyric acid receptor subunit pi"", ""Gamma-aminobutyric acid receptor subunit delta"", ""Gamma-aminobutyric acid receptor subunit gamma-1"", ""Gamma-aminobutyric acid receptor subunit beta-1"", ""Gamma-aminobutyric acid receptor subunit epsilon"", ""Gamma-aminobutyric acid receptor subunit alpha-2"", ""Gamma-aminobutyric acid receptor subunit alpha-5"", ""Gamma-aminobutyric acid receptor subunit alpha-6""]",[],[],not_adjudicated,CLD0,,,CHEMBL678606,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Multiple homologous protein targets may be assigned,4,Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration,CHEMBL1153654,Homologous protein target assigned,H,,1,CHEMBL2093872,,,request_00079,raw/responses/request_00079.json.gz,/assays/12,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,Homo sapiens,False,request_00003,raw/responses/request_00003.json.gz,/targets/2,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,,"Bolton D, Forbes I, Hayward C, Piper D, Thomas D, Thompson M, Upton N","{""chembl_release"": ""CHEMBL_1"", ""creation_date"": ""2009-09-03""}",,PUBLICATION,CHEMBL1153654,10.1016/S0960-894X(01)80991-4,,1941,10,Bioorg Med Chem Lett,Bioorganic & medicinal chemistry letters.,1946,,,1,"Synthesis and potential anxiolytic activity of 4-amino-pyrido[2,3-b]indoles",3,1993,request_00092,raw/responses/request_00092.json.gz,/documents/0,018f07f05c3ec03565b66bf444c5f87cfdd5753e66503731a11314fece4c3119,2026-09-18T02:20:48.446849+00:00,"[""not_specific_protein_complex"", ""target_subunits_unspecified"", ""no_structured_assay_parameters""]"
177699,CHEMBL12,CHEMBL650542,CHEMBL2094133,,,[],Displacement of [3H]flunitrazepam from GABA-A central benzodiazepine receptor of mouse brain,B,,,BAO_0000190,BAO_0000019,assay format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1153654,Bioorg Med Chem Lett,1993,"{""bei"": ""27.82"", ""le"": ""0.54"", ""lle"": ""4.77"", ""sei"": ""24.24""}",,DIAZEPAM,CHEMBL12,7.92,0,http://www.openphacts.org/units/Nanomolar,100581,=,1,1,=,,IC50,nM,,12.0,Mus musculus,GABA-A receptor; anion channel,10090,,,IC50,uM,UO_0000065,,0.012,request_00010,raw/responses/request_00010.json.gz,/activities/5,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX GROUP,GABA-A receptor; anion channel,"[""Gamma-aminobutyric acid receptor subunit alpha-5"", ""Gamma-aminobutyric acid receptor subunit alpha-2"", ""Gamma-aminobutyric acid receptor subunit pi"", ""Gamma-aminobutyric acid receptor subunit beta-1"", ""Gamma-aminobutyric acid receptor subunit gamma-1"", ""Gamma-aminobutyric acid receptor subunit gamma-2"", ""Gamma-aminobutyric acid receptor subunit epsilon"", ""Gamma-aminobutyric acid receptor subunit alpha-1"", ""Gamma-aminobutyric acid receptor subunit theta"", ""Gamma-aminobutyric acid receptor subunit alpha-3"", ""Gamma-aminobutyric acid receptor subunit delta"", ""Gamma-aminobutyric acid receptor subunit alpha-4"", ""Gamma-aminobutyric acid receptor subunit beta-3"", ""Gamma-aminobutyric acid receptor subunit gamma-3"", ""Gamma-aminobutyric acid receptor subunit alpha-6""]",[],[],not_adjudicated,CLD0,,,CHEMBL650542,[],,Mus musculus,[],,,10090,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from GABA-A central benzodiazepine receptor of mouse brain,CHEMBL1153654,Direct protein target assigned,D,,1,CHEMBL2094133,,,request_00075,raw/responses/request_00075.json.gz,/assays/19,8b50c8b592468563216cee44c61772bfbd4c9a12583fc6d481b1dbcd351ae687,2026-09-18T02:20:14.217221+00:00,CHEMBL2094133,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,Mus musculus,False,request_00003,raw/responses/request_00003.json.gz,/targets/8,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,,"Bolton D, Forbes I, Hayward C, Piper D, Thomas D, Thompson M, Upton N","{""chembl_release"": ""CHEMBL_1"", ""creation_date"": ""2009-09-03""}",,PUBLICATION,CHEMBL1153654,10.1016/S0960-894X(01)80991-4,,1941,10,Bioorg Med Chem Lett,Bioorganic & medicinal chemistry letters.,1946,,,1,"Synthesis and potential anxiolytic activity of 4-amino-pyrido[2,3-b]indoles",3,1993,request_00092,raw/responses/request_00092.json.gz,/documents/0,018f07f05c3ec03565b66bf444c5f87cfdd5753e66503731a11314fece4c3119,2026-09-18T02:20:48.446849+00:00,"[""not_specific_protein_complex"", ""target_subunits_unspecified"", ""no_structured_assay_parameters""]"
215667,CHEMBL12,CHEMBL680646,CHEMBL1907607,,,[],Binding affinity against benzodiazepine site of gamma-aminobutyric-acid A receptor of rat cerebral cortex by using [3H]flunitrazepam in the absence of GABA.,B,,,BAO_0000190,BAO_0000221,tissue-based format,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1128598,J Med Chem,1995,"{""bei"": ""26.52"", ""le"": ""0.52"", ""lle"": ""4.40"", ""sei"": ""23.12""}",,DIAZEPAM,CHEMBL12,7.55,0,http://www.openphacts.org/units/Nanomolar,105126,=,1,1,=,,IC50,nM,,28.0,Rattus norvegicus,GABA-A receptor; anion channel,10116,,,IC50,nM,UO_0000065,,28.0,request_00010,raw/responses/request_00010.json.gz,/activities/6,d835832e14c863e4daa522f99d44a425411d5821d1cfd4d50e5311eef1e678f2,2026-09-18T02:18:03.618285+00:00,diazepam,ChEMBL_37,gabaa_related_site_unverified,PROTEIN COMPLEX GROUP,GABA-A receptor; anion channel,"[""Gamma-aminobutyric acid receptor subunit pi"", ""Gamma-aminobutyric acid receptor subunit beta-1"", ""Gamma-aminobutyric acid receptor subunit delta"", ""Gamma-aminobutyric acid receptor subunit gamma-2"", ""Gamma-aminobutyric acid receptor subunit alpha-5"", ""Gamma-aminobutyric acid receptor subunit alpha-3"", ""Gamma-aminobutyric acid receptor subunit gamma-1"", ""Gamma-aminobutyric acid receptor subunit alpha-2"", ""Gamma-aminobutyric acid receptor subunit alpha-4"", ""Gamma-aminobutyric acid receptor subunit gamma-3"", ""Gamma-aminobutyric acid receptor subunit alpha-6"", ""Gamma-aminobutyric acid receptor subunit alpha-1"", ""Gamma-aminobutyric acid receptor subunit beta-3"", ""Gamma-aminobutyric acid receptor subunit beta-2"", ""Gamma-aminobutyric acid receptor subunit theta"", ""Gamma-aminobutyric acid receptor subunit epsilon""]",[],[],not_adjudicated,CLD0,,,CHEMBL680646,[],,Rattus norvegicus,[],,,10116,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Binding affinity against benzodiazepine site of gamma-aminobutyric-acid A receptor of rat cerebral cortex by using [3H]flunitrazepam in the absence of GABA.,CHEMBL1128598,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3559724,,request_00080,raw/responses/request_00080.json.gz,/assays/3,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,Rattus norvegicus,False,request_00003,raw/responses/request_00003.json.gz,/targets/1,9b283287f44b4da4c74da302cd19523b42b4db59c99425db10a5f8538f0aed51,2026-09-18T02:17:43.273801+00:00,,"Maryanoff BE, Ho W, McComsey DF, Reitz AB, Grous PP, Nortey SO, Shank RP, Dubinsky B, Taylor RJ, Gardocki JF.","{""chembl_release"": ""CHEMBL_1"", ""creation_date"": ""2009-09-03""}",,PUBLICATION,CHEMBL1128598,10.1021/jm00001a005,,16,1,J Med Chem,Journal of medicinal chemistry.,20,,7837226,1,"Potential anxiolytic agents. Pyrido[1,2-a]benzimidazoles: a new structural class of ligands for the benzodiazepine binding site on GABA-A receptors.",38,1995,request_00090,raw/responses/request_00090.json.gz,/documents/8,55086f6a813012b159dc1e28c9134aee8387a1910701c9660b2db20d037b0e77,2026-09-18T02:20:43.669283+00:00,"[""not_specific_protein_complex"", ""target_subunits_unspecified"", ""no_structured_assay_parameters""]"
